macro_f1,micro_f1,samples_f1,exact_match,hamming_loss,jaccard,avg_true_labels,avg_pred_labels,label_count_abs_error,n_parent_clips,n_labels,method,model_name,segment_pred_csv,config_json,exit,evaluation_role
0.1625764657580211,0.3877019280875456,0.290157631680123,0.0576701268742791,0.1355247981545559,0.2291426374471356,1.469434832756632,0.7439446366782007,0.7254901960784313,867,10,frozen_lats_config_eval,v0.11_EE_always_exit_1,C:\Users\wwwsa\PycharmProjects\NeuroAccuExit-ASHADIP\human_talk_workspace\active_budget_anytime_exit_v0.2\v0.11_EE\fixed_exit_audit\v011_fixed_exit_segment_probabilities.csv,docs\tables\agentic_data_preprocessing_v0.10\no_hint_lats_v2_coordinate_reoptimized_config.json,1,frozen_lats_v2_policy_transfer
0.6922713468385926,0.7760252365930599,0.7651947053331136,0.5155709342560554,0.065513264129181,0.7011149557862361,1.469434832756632,1.455594002306805,0.0138408304498269,867,10,frozen_lats_config_eval,v0.11_EE_always_exit_2,C:\Users\wwwsa\PycharmProjects\NeuroAccuExit-ASHADIP\human_talk_workspace\active_budget_anytime_exit_v0.2\v0.11_EE\fixed_exit_audit\v011_fixed_exit_segment_probabilities.csv,docs\tables\agentic_data_preprocessing_v0.10\no_hint_lats_v2_coordinate_reoptimized_config.json,2,frozen_lats_v2_policy_transfer
0.8623815322333925,0.9531311539976368,0.9588894381281924,0.8765859284890427,0.0137254901960784,0.939926951172626,1.469434832756632,1.4590542099192618,0.0103806228373701,867,10,frozen_lats_config_eval,v0.11_EE_always_exit_3,C:\Users\wwwsa\PycharmProjects\NeuroAccuExit-ASHADIP\human_talk_workspace\active_budget_anytime_exit_v0.2\v0.11_EE\fixed_exit_audit\v011_fixed_exit_segment_probabilities.csv,docs\tables\agentic_data_preprocessing_v0.10\no_hint_lats_v2_coordinate_reoptimized_config.json,3,frozen_lats_v2_policy_transfer
