run,method,macro_f1,micro_f1,samples_f1,exact_match,hamming_loss,avg_pred_labels,objective
v09_4_baseline,frozen_lats_v2_baseline_recheck,0.867256,0.945786,0.9517,0.860438,0.015802,1.445213,0.8534641000000001
no_hint,frozen_v09_lats_v2_transfer,0.8451835396610321,0.9247135842880524,0.9251826220684352,0.8062283737024222,0.02122260668973472,1.3494809688581315,0.8219280896616619
no_hint,v010_lats_v1_labelwise_reoptimized,0.8658101036619639,0.9505882352941176,0.9561597187894765,0.8673587081891581,0.01453287197231834,1.4717416378316033,0.8569354546575135
no_hint,v010_lats_v2_metric_coordinate_reoptimized,0.8623815322333925,0.953131153997637,0.9588894381281925,0.8765859284890427,0.013725490196078431,1.4590542099192618,0.857639314940207
hint_pass,frozen_v09_lats_v2_transfer,0.8179949281680408,0.9154589371980677,0.9224529027297194,0.7877739331026529,0.02422145328719723,1.3956170703575548,0.808044468433858
hint_pass,v010_lats_v1_labelwise_reoptimized,0.863427099439326,0.9446876243533625,0.9535068929532596,0.8638985005767013,0.016032295271049598,1.4290657439446366,0.8517744491194079
hint_pass,v010_lats_v2_metric_coordinate_reoptimized,0.8631998957412543,0.9440063091482651,0.9535837864557587,0.8569780853517878,0.01637831603229527,1.455594002306805,0.8518337328959686
