seed,iteration,label,before_aggregation,before_threshold,after_aggregation,after_threshold,before_objective_score,after_objective_score,objective_improvement,accepted,candidate_macro_f1,candidate_micro_f1,candidate_samples_f1,candidate_exact_match,candidate_hamming_loss,candidate_avg_pred_labels
2,2,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8713987399697134,0.8713987399697134,0.0,False,0.8830542764084315,0.9608763693270735,0.9687184551239851,0.8917050691244239,0.01152073732718894,1.4631336405529953
2,2,Eric_Thomas,top3mean,0.75,median,0.3,0.8713987399697134,0.8716932951921793,0.0002945552224659087,True,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,Gary_Vee,median,0.46,median,0.46,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,Jay_Shetty,mean,0.8,mean,0.8,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,Nick_Vujicic,top3mean,0.63,top3mean,0.63,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,other_speaker_present,mean,0.57,mean,0.57,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,music_present,mean,0.49,mean,0.49,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,audience_reaction_present,mean,0.19,mean,0.19,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,2,silence_present,top3mean,0.5,top3mean,0.5,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,Brene_Brown,top3mean,0.5,top3mean,0.5,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,Eric_Thomas,median,0.3,median,0.3,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,Gary_Vee,median,0.46,median,0.46,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
