iteration,label,score,macro_f1,micro_f1,samples_f1,exact_match,hamming_loss,avg_true_labels,avg_pred_labels,parent_clips,aggregation,threshold
0,INIT,0.8331115829404714,0.8534148743787583,0.9366197183098591,0.9439061899269511,0.8350634371395617,0.018685121107266434,1.469434832756632,1.4786620530565167,867,,
1,music_present,0.8333769965158855,0.8533514102436539,0.9363707776904949,0.9438292964244521,0.8373702422145328,0.018685121107266434,1.469434832756632,1.467128027681661,867,mean,0.48
1,audience_reaction_present,0.8352630655009413,0.8510978891168934,0.9412698412698413,0.9480968858131488,0.8477508650519031,0.01707035755478662,1.469434832756632,1.4371395617070357,867,top2mean,0.88
2,NO_CHANGE,0.8352630655009413,0.8510978891168934,0.9412698412698413,0.9480968858131488,0.8477508650519031,0.01707035755478662,1.469434832756632,1.4371395617070357,867,,
